,id,name,symbol,slug,num_market_pairs,date_added,tags,max_supply,circulating_supply,total_supply,infinite_supply,platform,cmc_rank,self_reported_circulating_supply,self_reported_market_cap,tvl_ratio,last_updated,quote.USD.price,quote.USD.volume_24h,quote.USD.volume_change_24h,quote.USD.percent_change_1h,quote.USD.percent_change_24h,quote.USD.percent_change_7d,quote.USD.percent_change_30d,quote.USD.percent_change_60d,quote.USD.percent_change_90d,quote.USD.market_cap,quote.USD.market_cap_dominance,quote.USD.fully_diluted_market_cap,quote.USD.tvl,quote.USD.last_updated,platform.id,platform.name,platform.symbol,platform.slug,platform.token_address,timestamp
1839,BNB,BNB,bnb,2344,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'ethereum-ecosystem', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain-ecosystem', 'layer-1', 'alleged-sec-securities', 'celsius-bankruptcy-estate']",,142480874.06,142480874.06,False,,6,,,,2025-01-28T01:43:00.000Z,676.8647330318599,2212998943.8292017,36.954,-0.35347404,1.84597331,-0.22690587,-5.28420291,3.65790154,12.70361982,96440278782.76796,2.7794,96440278782.77,,2025-01-28T01:43:00.000Z,,,,,,2025-01-27 20:44:43.645610
3408,USDC,USDC,usd-coin,25236,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'ethereum-ecosystem', 'waves-ecosystem', 'bitcoin-cash-ecosystem', 'wanchain-ecosystem', 'coinbase-ventures-portfolio', 'algorand-ecosystem', 'avalanche-ecosystem', 'solana-ecosystem', 'hedera-hashgraph-ecosystem', 'polygon-ecosystem', 'terra-ecosystem', 'near-protocol-ecosystem', 'arbitrum-ecosystem', 'celo-ecosystem', 'iotex-ecosystem', 'harmony-ecosystem', 'moonriver-ecosystem', 'cronos-ecosystem', 'injective-ecosystem', 'bnb-chain-ecosystem', 'oasis-ecosystem', 'moonbeam-ecosystem', 'usd-stablecoin', 'everscale-ecosystem', 'velas-ecosystem', 'doge-chain-ecosystem', 'ethereum-pow-ecosystem', 'aptos-ecosystem', 'sui-ecosystem', 'optimism-ecosystem', 'canto-ecosystem', 'osmosis-ecosystem', 'zksync-era-ecosystem', 'pulsechain-ecosystem', 'base-ecosystem', 'sei-ecosystem', 'multiversx-ecosystem', 'fiat-stablecoin', 'viction-ecosystem', 'gnosis-chain-ecosystem', 'okexchain-ecosystem', 'conflux-ecosystem', 'kcc-ecosystem', 'tron20-ecosystem', 'kardiachain-ecosystem', 'telos-ecosystem', 'ronin-ecosystem', 'boba-network-ecosystem', 'kava-ecosystem', 'secret-ecosystem', 'aurora-ecosystem', 'metis-andromeda-ecosystem', 'meter-ecosystem', 'fuse-ecosystem', 'elastos-ecosystem', 'syscoin-ecosystem', 'milkomeda-ecosystem', 'evmos-ecosystem', 'bitgert-ecosystem', 'astar-ecosystem', 'thundercore-ecosystem', 'tomb-chain-ecosystem', 'wemix-ecosystem', 'sx-network-ecosystem', 'godwoken-ecosystem', 'energi-ecosystem', 'core-ecosystem', 'polygon-zkevm-ecosystem', 'starknet-ecosystem', 'mantle-ecosystem', 'neon-evm-ecosystem', 'scroll-ecosystem', 'shido-network-ecosystem', 'made-in-america']",,52312128611.824646,52312128611.824646,False,,7,,,,2025-01-28T01:42:00.000Z,1.0000247286764916,13401166737.601097,90.7529,0.00661154,-0.00205578,-0.00062978,-0.00961222,-0.00206183,0.00516597,52313422221.52968,1.5074,52313422221.53,,2025-01-28T01:42:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2025-01-27 20:44:43.645610
74,Dogecoin,DOGE,dogecoin,1158,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain-ecosystem', 'ftx-bankruptcy-estate', 'made-in-america']",,147804076383.70526,147804076383.70526,True,,8,,,,2025-01-28T01:43:00.000Z,0.3304845432943916,4174131418.9586864,156.8528,-1.01053172,-0.17500668,-3.88954682,2.8176965,-17.72918292,88.57869482,48846962680.7182,1.4078,48846962680.72,,2025-01-28T01:43:00.000Z,,,,,,2025-01-27 20:44:43.645610
2010,Cardano,ADA,cardano,1452,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'bnb-chain-ecosystem', 'layer-1', 'alleged-sec-securities', '2017-2018-alt-season', 'made-in-america']",45000000000.0,35180226133.471306,44995094872.69515,False,,9,,,,2025-01-28T01:42:00.000Z,0.9268686674795181,1301461257.7224107,98.6261,-0.67865481,-0.50427646,-6.82718061,4.93776531,-11.72699601,158.53441367,32607449317.958668,0.9397,41709090036.58,,2025-01-28T01:42:00.000Z,,,,,,2025-01-27 20:44:43.645610
1958,TRON,TRX,tron,1113,2017-09-13T00:00:00.000Z,"['media', 'payments', 'ethereum-ecosystem', 'tron-ecosystem', 'bnb-chain-ecosystem', 'layer-1', 'dwf-labs-portfolio', 'alleged-sec-securities', '2017-2018-alt-season', 'tron20-ecosystem']",,86131319118.14108,86131312176.76952,True,,10,,,,2025-01-28T01:43:00.000Z,0.2448540618129491,1009812770.5819502,82.6585,-0.48982748,0.43872622,3.7611403,-4.71259645,21.17705295,47.13881328,21089603335.384163,0.6077,21089601635.76,,2025-01-28T01:43:00.000Z,,,,,,2025-01-27 20:44:43.645610
1975,Chainlink,LINK,chainlink,1922,2017-09-20T00:00:00.000Z,"['platform', 'defi', 'oracles', 'smart-contracts', 'ethereum-ecosystem', 'substrate', 'polkadot', 'heco-ecosystem', 'avalanche-ecosystem', 'solana-ecosystem', 'framework-ventures-portfolio', 'polygon-ecosystem', 'fantom-ecosystem', 'cardano-ecosystem', 'terra-ecosystem', 'web3', 'near-protocol-ecosystem', 'arbitrum-ecosystem', 'cardano', 'injective-ecosystem', 'bnb-chain-ecosystem', 'optimism-ecosystem', 'real-world-assets', 'celsius-bankruptcy-estate', 'gnosis-chain-ecosystem', 'sora-ecosystem', 'hoo-smart-chain-ecosystem', 'milkomeda-ecosystem', 'energi-ecosystem', 'made-in-america']",,638099970.4527867,1000000000.0,False,,11,,,,2025-01-28T01:43:00.000Z,23.88789321204962,1092615753.88188,67.7592,-0.87299103,-1.86114415,-1.42970295,10.01418178,34.11439552,102.97359609,15242863952.788185,0.4392,23887893212.05,,2025-01-28T01:43:00.000Z,1027.0,Ethereum,ETH,ethereum,0x514910771af9ca656af840dff83e8264ecf986ca,2025-01-27 20:44:43.645610
5805,Avalanche,AVAX,avalanche,855,2020-07-13T00:00:00.000Z,"['defi', 'smart-contracts', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'avalanche-ecosystem', 'cms-holdings-portfolio', 'dragonfly-capital-portfolio', 'bnb-chain-ecosystem', 'moonbeam-ecosystem', 'real-world-assets', 'layer-1', 'zksync-era-ecosystem', 'klaytn-ecosystem', 'made-in-america']",715748719.0,411598895.8429503,449935195.8429503,False,,12,,,,2025-01-28T01:43:00.000Z,33.73911708625779,642621441.4856453,65.0245,-0.92597194,-4.77564319,-4.41149692,-9.23599186,-21.24818933,26.89599606,13886983339.419725,0.4002,24148729834.68,,2025-01-28T01:43:00.000Z,,,,,,2025-01-27 20:44:43.645610
11419,Toncoin,TON,toncoin,669,2021-08-26T13:40:22.000Z,"['pos', 'ethereum-ecosystem', 'bnb-chain-ecosystem', 'layer-1', 'ftx-bankruptcy-estate', 'dwf-labs-portfolio', 'toncoin-ecosystem', 'cmc-crypto-yearbook-2024-2025']",,2489376644.7602096,5120890861.031922,True,,13,,,,2025-01-28T01:43:00.000Z,4.977727927140027,239158180.18607253,105.3064,-0.53960534,1.6734128,-0.67997667,-14.31439623,-21.83176331,-0.6792189,12391439645.793034,0.3571,25490401450.79,,2025-01-28T01:43:00.000Z,,,,,,2025-01-27 20:44:43.645610
512,Stellar,XLM,stellar,667,2014-08-05T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'decentralized-exchange-dex-token', 'smart-contracts', 'hashkey-capital-portfolio', '2017-2018-alt-season', 'made-in-america']",50001806812.0,30519745905.852444,50001786894.45155,False,,14,,,,2025-01-28T01:43:00.000Z,0.401394066891133,662354663.4247336,106.4612,-1.36193126,1.00476846,-9.30536219,13.89459843,-18.42924294,316.41041865,12250444929.634119,0.3531,20070428588.17,,2025-01-28T01:43:00.000Z,,,,,,2025-01-27 20:44:43.645610
4642,Hedera,HBAR,hedera,310,2019-09-17T00:00:00.000Z,"['dag', 'marketplace', 'enterprise-solutions', 'defi', 'payments', 'dcg-portfolio', 'hedera-hashgraph-ecosystem', 'real-world-assets', 'layer-1', 'made-in-america']",50000000000.0,38267523240.49782,50000000000.0,False,,15,,,,2025-01-28T01:42:00.000Z,0.3102907525002519,698227561.4193279,23.0386,-1.67528979,-3.18914373,-7.9269526,6.98966686,115.59663919,530.63309763,11874058582.614946,0.3422,15514537625.01,,2025-01-28T01:42:00.000Z,,,,,,2025-01-27 20:44:43.645610
1,Bitcoin,BTC,bitcoin,11884,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'ftx-bankruptcy-estate', '2017-2018-alt-season']",21000000.0,19816018.0,19816018.0,False,,1,,,,2025-01-28T01:43:00.000Z,101544.25772543027,85530273932.30186,202.8895,-0.69007243,-0.28477971,0.44393223,7.09265382,6.06434106,40.4345776,2012202838883.7654,57.9823,2132429412234.04,,2025-01-28T01:43:00.000Z,,,,,,2025-01-27 20:45:44.466913
1027,Ethereum,ETH,ethereum,9900,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'heco-ecosystem', 'binance-labs-portfolio', 'avalanche-ecosystem', 'solana-ecosystem', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'tezos-ecosystem', 'near-protocol-ecosystem', 'bnb-chain-ecosystem', 'velas-ecosystem', 'ethereum-pow-ecosystem', 'osmosis-ecosystem', 'layer-1', 'ftx-bankruptcy-estate', 'zksync-era-ecosystem', 'viction-ecosystem', 'klaytn-ecosystem', 'sora-ecosystem', 'rsk-rbtc-ecosystem', 'starknet-ecosystem']",,120512039.5899261,120512039.5899261,True,,2,,,,2025-01-28T01:43:00.000Z,3156.0319487533297,37112648399.91665,116.33,-0.60737802,-1.6570077,-2.41594028,-6.54857197,-11.34513872,20.30780009,380339847155.23285,10.9596,380339847155.23,,2025-01-28T01:43:00.000Z,,,,,,2025-01-27 20:45:44.466913
52,XRP,XRP,xrp,1518,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'xrp-ecosystem', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'bnb-chain-ecosystem', 'ftx-bankruptcy-estate', '2017-2018-alt-season', 'klaytn-ecosystem', 'made-in-america']",100000000000.0,57641211234.0,99986586496.0,False,,3,,,,2025-01-28T01:43:00.000Z,3.0156620905422846,15436769728.423172,241.7119,-1.57828025,0.42772286,-2.74609125,38.85784737,95.74049269,474.34081921,173826415571.31387,5.0096,301566209054.23,,2025-01-28T01:43:00.000Z,,,,,,2025-01-27 20:45:44.466913
825,Tether USDt,USDT,tether,114911,2015-02-25T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'ethereum-ecosystem', 'waves-ecosystem', 'bitcoin-cash-ecosystem', 'heco-ecosystem', 'algorand-ecosystem', 'avalanche-ecosystem', 'solana-ecosystem', 'polygon-ecosystem', 'fantom-ecosystem', 'terra-ecosystem', 'tezos-ecosystem', 'near-protocol-ecosystem', 'arbitrum-ecosystem', 'celo-ecosystem', 'iotex-ecosystem', 'zilliqa-ecosystem', 'harmony-ecosystem', 'moonriver-ecosystem', 'cronos-ecosystem', 'injective-ecosystem', 'bnb-chain-ecosystem', 'oasis-ecosystem', 'moonbeam-ecosystem', 'usd-stablecoin', 'xdc-ecosystem', 'everscale-ecosystem', 'velas-ecosystem', 'doge-chain-ecosystem', 'ethereum-pow-ecosystem', 'aptos-ecosystem', 'sui-ecosystem', 'optimism-ecosystem', 'canto-ecosystem', 'osmosis-ecosystem', 'zksync-era-ecosystem', 'pulsechain-ecosystem', 'sei-ecosystem', 'toncoin-ecosystem', 'fiat-stablecoin', 'viction-ecosystem', 'gnosis-chain-ecosystem', 'klaytn-ecosystem', 'okexchain-ecosystem', 'conflux-ecosystem', 'kcc-ecosystem', 'tron20-ecosystem', 'kardiachain-ecosystem', 'rsk-rbtc-ecosystem', 'telos-ecosystem', 'boba-network-ecosystem', 'fusion-network-ecosystem', 'hoo-smart-chain-ecosystem', 'secret-ecosystem', 'aurora-ecosystem', 'metis-andromeda-ecosystem', 'meter-ecosystem', 'fuse-ecosystem', 'syscoin-ecosystem', 'milkomeda-ecosystem', 'bitgert-ecosystem', 'astar-ecosystem', 'cube-network-ecosystem', 'thundercore-ecosystem', 'redlight-chain-ecosystem', 'core-ecosystem', 'polygon-zkevm-ecosystem', 'eos-evm-ecosystem', 'starknet-ecosystem', 'mantle-ecosystem', 'neon-evm-ecosystem', 'manta-pacific-ecosystem', 'scroll-ecosystem', 'x-layer-ecosystem']",,139457358263.17755,141572991334.01886,True,,4,,,,2025-01-28T01:43:00.000Z,0.9998794258159,155471900295.92258,112.705,0.00306226,0.02608587,0.1109296,0.15339841,-0.02757848,0.01604118,139440543305.98822,4.0186,141555921286.1,,2025-01-28T01:43:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2025-01-27 20:45:44.466913
5426,Solana,SOL,solana,834,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okx-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'alleged-sec-securities', 'cmc-crypto-awards-2024', 'made-in-america']",,486687258.57594013,592889078.0180408,True,,5,,,,2025-01-28T01:43:00.000Z,233.93825768115244,10065713599.844738,105.587,-1.08981693,-1.11000668,-0.35490966,21.58004632,-1.37352931,31.01888064,113854769306.87195,3.2808,138699437909.73,,2025-01-28T01:43:00.000Z,,,,,,2025-01-27 20:45:44.466913
1839,BNB,BNB,bnb,2344,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'ethereum-ecosystem', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain-ecosystem', 'layer-1', 'alleged-sec-securities', 'celsius-bankruptcy-estate']",,142480874.06,142480874.06,False,,6,,,,2025-01-28T01:43:00.000Z,676.8647330318599,2212998943.8292017,36.954,-0.35347404,1.84597331,-0.22690587,-5.28420291,3.65790154,12.70361982,96440278782.76796,2.7794,96440278782.77,,2025-01-28T01:43:00.000Z,,,,,,2025-01-27 20:45:44.466913
3408,USDC,USDC,usd-coin,25236,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'ethereum-ecosystem', 'waves-ecosystem', 'bitcoin-cash-ecosystem', 'wanchain-ecosystem', 'coinbase-ventures-portfolio', 'algorand-ecosystem', 'avalanche-ecosystem', 'solana-ecosystem', 'hedera-hashgraph-ecosystem', 'polygon-ecosystem', 'terra-ecosystem', 'near-protocol-ecosystem', 'arbitrum-ecosystem', 'celo-ecosystem', 'iotex-ecosystem', 'harmony-ecosystem', 'moonriver-ecosystem', 'cronos-ecosystem', 'injective-ecosystem', 'bnb-chain-ecosystem', 'oasis-ecosystem', 'moonbeam-ecosystem', 'usd-stablecoin', 'everscale-ecosystem', 'velas-ecosystem', 'doge-chain-ecosystem', 'ethereum-pow-ecosystem', 'aptos-ecosystem', 'sui-ecosystem', 'optimism-ecosystem', 'canto-ecosystem', 'osmosis-ecosystem', 'zksync-era-ecosystem', 'pulsechain-ecosystem', 'base-ecosystem', 'sei-ecosystem', 'multiversx-ecosystem', 'fiat-stablecoin', 'viction-ecosystem', 'gnosis-chain-ecosystem', 'okexchain-ecosystem', 'conflux-ecosystem', 'kcc-ecosystem', 'tron20-ecosystem', 'kardiachain-ecosystem', 'telos-ecosystem', 'ronin-ecosystem', 'boba-network-ecosystem', 'kava-ecosystem', 'secret-ecosystem', 'aurora-ecosystem', 'metis-andromeda-ecosystem', 'meter-ecosystem', 'fuse-ecosystem', 'elastos-ecosystem', 'syscoin-ecosystem', 'milkomeda-ecosystem', 'evmos-ecosystem', 'bitgert-ecosystem', 'astar-ecosystem', 'thundercore-ecosystem', 'tomb-chain-ecosystem', 'wemix-ecosystem', 'sx-network-ecosystem', 'godwoken-ecosystem', 'energi-ecosystem', 'core-ecosystem', 'polygon-zkevm-ecosystem', 'starknet-ecosystem', 'mantle-ecosystem', 'neon-evm-ecosystem', 'scroll-ecosystem', 'shido-network-ecosystem', 'made-in-america']",,52312128611.824646,52312128611.824646,False,,7,,,,2025-01-28T01:43:00.000Z,1.0000300115200527,13398406553.159695,90.5409,0.00403022,-0.01668203,-0.00277915,-0.00648519,0.00689316,0.01357761,52313698578.32148,1.5074,52313698578.32,,2025-01-28T01:43:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2025-01-27 20:45:44.466913
74,Dogecoin,DOGE,dogecoin,1158,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain-ecosystem', 'ftx-bankruptcy-estate', 'made-in-america']",,147804076383.70526,147804076383.70526,True,,8,,,,2025-01-28T01:43:00.000Z,0.3304845432943916,4174131418.9586864,156.8528,-1.01053172,-0.17500668,-3.88954682,2.8176965,-17.72918292,88.57869482,48846962680.7182,1.4078,48846962680.72,,2025-01-28T01:43:00.000Z,,,,,,2025-01-27 20:45:44.466913
2010,Cardano,ADA,cardano,1452,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'bnb-chain-ecosystem', 'layer-1', 'alleged-sec-securities', '2017-2018-alt-season', 'made-in-america']",45000000000.0,35180226133.471306,44995094872.69515,False,,9,,,,2025-01-28T01:43:00.000Z,0.9266681080333091,1301297738.733716,98.5515,-0.68624357,-0.57605177,-6.82710653,4.91701413,-11.7749872,158.39248791,32600393591.287834,0.9394,41700064861.5,,2025-01-28T01:43:00.000Z,,,,,,2025-01-27 20:45:44.466913
1958,TRON,TRX,tron,1113,2017-09-13T00:00:00.000Z,"['media', 'payments', 'ethereum-ecosystem', 'tron-ecosystem', 'bnb-chain-ecosystem', 'layer-1', 'dwf-labs-portfolio', 'alleged-sec-securities', '2017-2018-alt-season', 'tron20-ecosystem']",,86131319118.14108,86131312176.76952,True,,10,,,,2025-01-28T01:43:00.000Z,0.2448540618129491,1009812770.5819502,82.6585,-0.48982748,0.43872622,3.7611403,-4.71259645,21.17705295,47.13881328,21089603335.384163,0.6077,21089601635.76,,2025-01-28T01:43:00.000Z,,,,,,2025-01-27 20:45:44.466913
1975,Chainlink,LINK,chainlink,1922,2017-09-20T00:00:00.000Z,"['platform', 'defi', 'oracles', 'smart-contracts', 'ethereum-ecosystem', 'substrate', 'polkadot', 'heco-ecosystem', 'avalanche-ecosystem', 'solana-ecosystem', 'framework-ventures-portfolio', 'polygon-ecosystem', 'fantom-ecosystem', 'cardano-ecosystem', 'terra-ecosystem', 'web3', 'near-protocol-ecosystem', 'arbitrum-ecosystem', 'cardano', 'injective-ecosystem', 'bnb-chain-ecosystem', 'optimism-ecosystem', 'real-world-assets', 'celsius-bankruptcy-estate', 'gnosis-chain-ecosystem', 'sora-ecosystem', 'hoo-smart-chain-ecosystem', 'milkomeda-ecosystem', 'energi-ecosystem', 'made-in-america']",,638099970.4527867,1000000000.0,False,,11,,,,2025-01-28T01:43:00.000Z,23.88789321204962,1092615753.88188,67.7592,-0.87299103,-1.86114415,-1.42970295,10.01418178,34.11439552,102.97359609,15242863952.788185,0.4392,23887893212.05,,2025-01-28T01:43:00.000Z,1027.0,Ethereum,ETH,ethereum,0x514910771af9ca656af840dff83e8264ecf986ca,2025-01-27 20:45:44.466913
5805,Avalanche,AVAX,avalanche,855,2020-07-13T00:00:00.000Z,"['defi', 'smart-contracts', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'avalanche-ecosystem', 'cms-holdings-portfolio', 'dragonfly-capital-portfolio', 'bnb-chain-ecosystem', 'moonbeam-ecosystem', 'real-world-assets', 'layer-1', 'zksync-era-ecosystem', 'klaytn-ecosystem', 'made-in-america']",715748719.0,411598895.8429503,449935195.8429503,False,,12,,,,2025-01-28T01:43:00.000Z,33.73911708625779,642621441.4856453,65.0245,-0.92597194,-4.77564319,-4.41149692,-9.23599186,-21.24818933,26.89599606,13886983339.419725,0.4002,24148729834.68,,2025-01-28T01:43:00.000Z,,,,,,2025-01-27 20:45:44.466913
11419,Toncoin,TON,toncoin,669,2021-08-26T13:40:22.000Z,"['pos', 'ethereum-ecosystem', 'bnb-chain-ecosystem', 'layer-1', 'ftx-bankruptcy-estate', 'dwf-labs-portfolio', 'toncoin-ecosystem', 'cmc-crypto-yearbook-2024-2025']",,2489376644.7602096,5120890861.031922,True,,13,,,,2025-01-28T01:43:00.000Z,4.977727927140027,239158180.18607253,105.3064,-0.53960534,1.6734128,-0.67997667,-14.31439623,-21.83176331,-0.6792189,12391439645.793034,0.3571,25490401450.79,,2025-01-28T01:43:00.000Z,,,,,,2025-01-27 20:45:44.466913
512,Stellar,XLM,stellar,667,2014-08-05T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'decentralized-exchange-dex-token', 'smart-contracts', 'hashkey-capital-portfolio', '2017-2018-alt-season', 'made-in-america']",50001806812.0,30519745905.852444,50001786894.45155,False,,14,,,,2025-01-28T01:43:00.000Z,0.401394066891133,662354663.4247336,106.4612,-1.36193126,1.00476846,-9.30536219,13.89459843,-18.42924294,316.41041865,12250444929.634119,0.3531,20070428588.17,,2025-01-28T01:43:00.000Z,,,,,,2025-01-27 20:45:44.466913
4642,Hedera,HBAR,hedera,310,2019-09-17T00:00:00.000Z,"['dag', 'marketplace', 'enterprise-solutions', 'defi', 'payments', 'dcg-portfolio', 'hedera-hashgraph-ecosystem', 'real-world-assets', 'layer-1', 'made-in-america']",50000000000.0,38267523240.49782,50000000000.0,False,,15,,,,2025-01-28T01:43:00.000Z,0.3102074173820089,698241340.8704244,23.0756,-1.60993284,-3.16887564,-7.83317594,6.97120969,115.49016929,530.56621698,11870869554.040833,0.3421,15510370869.1,,2025-01-28T01:43:00.000Z,,,,,,2025-01-27 20:45:44.466913
